"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","31832"," ","2","65447","","","","","","",""
"","iat","3512","f","5","83437","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1614","f","7","85306","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1899","f","9","87460","Genderqueer","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","3054","j","11","90767","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","4062","f","13","95084","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1724","f","15","97062","Queerness","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1616","f","17","98930","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1790","j","19","100975","Conformity","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1269","j","21","102497","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1865","f","23","104615","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","5275","j","25","110143","Biological","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1554","f","27","111951","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","985","f","29","113189","Pansexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1899","f","31","115342","Queerness","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","974","j","33","116569","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","3260","f","35","120084","Bisexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","705","f","37","121142","Genderqueer","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1046","f","39","122441","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","888","j","41","123583","Straight","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","6234","j","43","130070","Cisgendered","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1050","j","45","131374","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","949","f","47","132577","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","816","j","49","133646","Cisgendered","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","971","j","51","134870","Biological","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1023","j","53","136148","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","840","j","55","137242","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","969","f","57","138464","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","2062","j","59","140780","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1051","j","61","142084","Conformity","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1658","f","63","143996","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1657","j","65","145906","Cissexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1034","j","67","147194","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1108","f","69","148557","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","12129","j","71","160940","Cissexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","8179","f","73","169373","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1192","f","75","170818","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","false",""
"","iat","3542","j","78","184123","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1887","j","80","186264","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","false",""
"","iat","1301","f","82","187820","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","978","f","84","189052","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","774","f","86","190081","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","724","f","88","191059","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","779","j","90","192092","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","909","f","92","193255","OCD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","981","j","94","194490","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","642","j","96","195386","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1375","j","98","197015","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","725","j","100","197994","Leukemia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","608","j","102","198856","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","740","f","104","199850","Autism","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","876","j","106","200980","Epilepsy","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","846","f","108","202080","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","909","j","110","203242","Leukemia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","745","f","112","204239","Bipolar Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1025","f","114","205518","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
