"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","10373"," ","2","15166","","","","","","",""
"","iat","1016","f","5","25569","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1110","j","7","26953","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1303","f","9","28512","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1098","f","11","29872","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","978","j","13","31123","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","794","j","15","32175","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1208","f","17","33659","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","654","j","19","34572","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","617","j","21","35465","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","612","j","23","36333","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","583","j","25","37173","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","821","f","27","38252","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","574","f","29","39084","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","911","j","31","40252","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","542","j","33","41051","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","521","j","35","41833","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","712","f","37","42800","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","773","j","39","43831","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2853","j","41","46943","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","942","f","43","48145","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","896","j","45","49314","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1031","f","47","50602","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1539","f","49","52401","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","714","f","51","53371","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1813","j","53","55442","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","900","f","55","56599","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","731","f","57","57602","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","975","f","59","58835","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
