"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"CisHet","prime","21381"," ","2","53676","","","","","","",""
"","iat","2050","j","5","71452","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1445","f","7","73158","Bipolar Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","915","j","9","74331","Arthritis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","982","j","11","75581","Influenza","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","2599","j","13","78438","Epilepsy","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1771","f","15","80469","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","783","j","17","81514","Leukemia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","871","j","19","82646","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1181","f","21","84084","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1036","f","23","85376","PTSD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","607","f","25","86243","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","653","f","27","87152","OCD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","2859","j","29","90275","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","791","f","31","91331","Bipolar Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","734","f","33","92321","PTSD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","801","f","35","93385","Autism","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","6328","j","37","99971","Migraine","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","695","j","39","100927","Migraine","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1592","j","41","102784","Influenza","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","601","j","43","103646","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","3370","f","45","107274","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","529","j","47","108064","Leukemia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1077","f","49","109400","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","465","f","51","110127","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","624","j","53","111013","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","682","j","55","111958","Pneumonia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","4313","f","57","116530","Autism","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","684","f","59","117472","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","608","f","61","118337","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","665","j","63","119263","Arthritis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","556","j","65","120085","Pneumonia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","452","j","67","120790","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","757","f","69","121811","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1706","f","71","123776","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1125","j","73","125160","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1359","f","75","126791","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
