"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","26763"," ","2","51963","","","","","","",""
"","iat","2445","j","5","74287","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","6185","j","7","80725","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","4632","f","9","85609","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","2925","f","11","88800","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1517","f","13","90576","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1818","j","15","92648","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1763","j","17","94665","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1301","f","19","96218","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1859","j","21","98332","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1740","f","23","100330","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1168","f","25","101751","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1340","j","27","103346","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1184","f","29","104782","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1244","f","31","106284","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1150","f","33","107689","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1019","f","35","108959","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1078","f","37","110289","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2458","j","39","113003","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1088","j","41","114343","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","956","j","43","115551","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","861","j","45","116665","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","969","j","47","117890","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1222","f","49","119374","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","1343","f","51","120969","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","918","f","53","122140","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","1829","j","55","124222","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","972","f","57","125446","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","15588","f","59","141294","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2618","f","61","144163","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1313","f","63","145728","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","945","f","65","146926","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","683","f","67","147862","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","689","f","69","148809","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","662","j","71","149723","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","456","j","73","150438","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","630","j","75","151333","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","2670","f","78","166387","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
