"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Control","prime","12860"," ","2","26513","","","","","","",""
"","iat","1050","f","5","37605","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1062","j","7","38922","Conformity","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","657","f","9","39834","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","990","f","11","41077","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","992","j","13","42324","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","623","f","15","43201","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","708","f","17","44164","Pansexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","643","j","19","45062","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","575","f","21","45892","Queerness","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","530","j","23","46676","Straight","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","569","f","25","47499","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","719","j","27","48472","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","800","j","29","49525","Cisgendered","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","630","f","31","50408","Genderqueer","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1694","j","33","52356","Biological","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","981","j","35","53591","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","868","j","37","54714","Cisgendered","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","775","j","39","55743","Conformity","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","604","f","41","56601","Pansexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","684","j","43","57538","Biological","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","710","f","45","58503","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","721","j","47","59478","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","605","j","49","60337","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","488","j","51","61079","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","596","f","53","61927","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","539","j","55","62720","Straight","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","518","f","57","63492","Queerness","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","775","f","59","64521","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","705","f","61","65480","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","656","j","63","66390","Cissexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","998","f","65","67642","Bisexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","765","j","67","68660","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","787","f","69","69700","Bisexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","592","f","71","70546","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","603","j","73","71403","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","533","f","75","72189","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1406","f","78","77403","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","685","j","80","78343","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","667","j","82","79264","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","685","j","84","80203","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","false",""
"","iat","2050","f","86","82507","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","715","f","88","83477","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","932","j","90","84663","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","733","f","92","85651","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","641","f","94","86546","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","844","f","96","87644","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","1873","j","98","89771","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1690","j","100","91716","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","922","j","102","92892","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1334","f","104","94480","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","955","j","106","95690","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","770","f","108","96715","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","679","j","110","97649","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","659","f","112","98563","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","581","f","114","99398","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","542","f","116","100194","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","607","f","118","101053","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","668","j","120","101974","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","589","f","122","102817","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","505","j","124","103576","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","550","j","126","104380","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","558","f","128","105192","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","585","j","130","106031","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","510","j","132","106796","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","743","f","134","107792","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","423","f","136","108468","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","669","f","138","109391","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","627","f","140","110274","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","1065","j","142","111593","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1464","f","144","113312","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","728","j","146","114294","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","563","f","148","115112","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","5993","f","151","131263","Hetero","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1151","j","153","132668","Arthritis","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1732","j","155","134654","Transgender","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2059","f","157","136967","Anxiety","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2552","j","159","139773","Common Cold","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","954","j","161","140981","Influenza","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","738","j","163","141973","Leukemia","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1065","j","165","143292","Genderqueer","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","648","f","167","144194","Asthma","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","false",""
"","iat","2034","j","169","146482","Inclusivity","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1622","j","171","148358","Queerness","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1495","f","173","150107","Schizophrenia","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1021","j","175","151381","Pneumonia","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","614","j","177","152250","Diabetes","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","629","j","179","153133","Biological","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","false",""
"","iat","1359","f","181","154745","Straight","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","798","f","183","155798","Cissexual","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","572","f","185","156623","Heterosexual","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","700","j","187","157577","Androgynous","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1123","f","189","158955","Anorexia","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","7154","f","191","166363","Bipolar Disorder","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","767","j","193","167384","Migraine","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","795","f","195","168434","Traditional","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1591","f","197","170279","Panic Disorder","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","723","f","199","171256","PTSD","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","774","f","201","172285","Heteronormative","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","868","j","203","173407","Pansexual","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","886","j","205","174548","Diversity","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1103","f","207","175904","Psychosis","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1106","j","209","177264","Bisexual","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","896","f","211","178414","Conformity","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1019","f","213","179687","Depression","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1800","j","215","181741","Autism","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","false",""
"","iat","3746","j","217","185742","Epilepsy","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","901","j","219","186897","Nonbinary","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","639","f","221","187790","Usual","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
