"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","28617"," ","2","56224","","","","","","",""
"","iat","2684","j","5","84690","Cissexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","4958","f","7","89904","Conformity","Cishet","Cishet","LGBTQ+","Cishet","false",""
"","iat","1693","f","9","91850","Bisexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1328","j","11","93434","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1446","f","13","95136","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","795","j","15","96187","Straight","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","4549","j","17","100989","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1674","j","19","102921","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1077","f","21","104253","Genderqueer","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1218","j","23","105723","Cisgendered","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","3334","f","25","109312","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1680","f","27","111247","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","849","f","29","112353","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","32325","j","31","144933","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1851","f","33","147041","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1251","f","35","148548","Queerness","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","964","f","37","149769","Queerness","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","857","f","39","150881","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1220","j","41","152357","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","838","j","43","153450","Straight","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1652","j","45","155358","Cissexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","812","f","47","156423","Bisexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","720","f","49","157400","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","826","j","51","158482","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1769","j","53","160507","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","3694","f","55","164456","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1993","f","57","166705","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","2196","f","59","169157","Biological","Cishet","Cishet","LGBTQ+","Cishet","false",""
"","iat","1060","f","61","170470","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1005","f","63","171730","Conformity","Cishet","Cishet","LGBTQ+","Cishet","false",""
"","iat","1506","j","65","173492","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","649","j","67","174398","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1631","f","69","176284","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","3689","f","71","180228","Genderqueer","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","4096","f","73","184580","Pansexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1352","j","75","186189","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","3896","j","78","196060","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1365","j","80","197680","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","939","f","82","198874","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","6679","j","84","205808","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","904","f","86","206970","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","955","f","88","208180","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","711","f","90","209147","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1473","j","92","210876","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","false",""
"","iat","1852","j","94","212983","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","2390","j","96","215627","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","848","f","98","216730","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","738","f","100","217723","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1079","j","102","219058","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","2221","f","104","221536","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","971","f","106","222764","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1386","j","108","224405","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1227","j","110","225887","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","false",""
"","iat","929","f","112","227071","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2003","f","114","229331","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","846","j","116","230433","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","873","j","118","231562","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","881","j","120","232698","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","false",""
"","iat","870","f","122","233825","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","867","f","124","234946","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1069","j","126","236271","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","848","j","128","237374","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1077","f","130","238707","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1306","f","132","240269","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","867","j","134","241391","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","4023","f","136","245671","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1589","j","138","247515","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1239","j","140","249009","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","759","f","142","250024","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1056","j","144","251336","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","666","j","146","252258","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
