"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","37199"," ","2","43175","","","","","","",""
"","iat","33165","j","5","105424","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","3974","f","7","109654","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","49903","j","9","159825","Usual","Cishet","Cishet","Cishet","LGBTQ+","false",""
"","iat","1692","f","11","161781","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","false",""
"","iat","1454","f","13","163501","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2083","f","15","165840","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","15254","j","17","181361","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1775","f","19","183401","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","768","f","21","184432","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1054","f","23","185751","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","672","f","25","186691","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1136","j","27","188091","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","715","f","29","189071","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1695","j","31","191023","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2181","j","33","193461","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1050","f","35","194771","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1998","j","37","197031","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1546","j","39","198831","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","975","j","41","200071","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","514","j","43","200851","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1267","j","45","202382","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","789","f","47","203431","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1350","j","49","205041","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1112","j","51","206411","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","793","j","53","207471","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2684","f","55","210421","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","848","f","57","211531","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2077","f","59","213871","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1342","f","61","215471","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1210","j","63","216941","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","false",""
"","iat","1614","j","65","218811","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1281","j","67","220361","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","868","j","69","221491","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","604","j","71","222351","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","725","f","73","223331","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","681","f","75","224271","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","4300","j","78","251609","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","848","j","80","252717","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1261","f","82","254237","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","4796","f","84","259288","Autism","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","23084","j","86","282638","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1040","f","88","283938","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1621","f","90","285818","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1194","f","92","287282","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","690","f","94","288231","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","643","j","96","289141","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","754","f","98","290151","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1809","j","100","292221","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","758","j","102","293242","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1489","f","104","294991","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","809","j","106","296061","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1551","j","108","297871","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
