"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","8010"," ","2","19484","","","","","","",""
"","iat","2722","j","5","26664","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","964","j","7","27891","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1067","j","9","29226","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","820","j","11","30314","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1051","j","13","31629","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","2403","f","15","34288","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1220","j","17","35767","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1125","f","19","37149","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2836","f","21","40245","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","647","f","23","41149","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1760","f","25","43176","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1582","f","27","45021","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","656","j","29","45932","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1352","f","31","47545","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","582","f","33","48392","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","434","f","35","49086","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","4003","j","37","53354","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","781","j","39","54393","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","961","f","41","55619","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1336","f","43","57211","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1041","j","45","58518","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","844","j","47","59627","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","2214","j","49","62096","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","760","f","51","63116","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1902","f","53","65287","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","3671","f","55","69217","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1372","j","57","70853","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","671","j","59","71782","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1212","f","61","73256","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","861","j","63","74383","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","848","f","65","75492","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1441","f","67","77187","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1028","f","69","78482","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","592","f","71","79335","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","662","j","73","80258","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","765","j","75","81277","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","2147","f","78","88499","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1947","f","80","90708","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","742","j","82","91706","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","666","j","84","92641","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","682","j","86","93590","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1921","j","88","95774","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2481","f","90","98508","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","679","f","92","99440","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","574","f","94","100273","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","907","j","96","101447","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","423","j","98","102129","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","750","j","100","103137","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","804","f","102","104205","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1900","j","104","106360","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2521","f","106","109134","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1181","f","108","110569","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","588","j","110","111422","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1986","f","112","113673","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","684","f","114","114611","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1607","j","116","116481","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1391","j","118","118132","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","634","f","120","119024","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
