"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"CisHet","prime","30350"," ","2","41049","","","","","","",""
"","iat","4302","j","5","54571","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1539","f","7","56366","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","13456","j","9","70084","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1266","f","11","71613","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1882","j","13","73764","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","9995","f","15","84025","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","908","f","17","85202","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","887","f","19","86343","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","762","f","21","87358","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1307","j","23","88927","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","759","f","25","89945","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","891","j","27","91097","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","738","f","29","92099","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1969","j","31","94328","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","668","f","33","95250","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2213","f","35","97729","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","740","f","37","98728","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","3178","j","39","102170","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","797","f","41","103229","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1798","j","43","105290","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1124","j","45","106674","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","3212","f","47","110140","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","4115","j","49","114516","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","792","f","51","115570","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","666","f","53","116493","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2212","f","55","118964","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","837","f","57","120069","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","542","f","59","120872","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1813","f","61","122938","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","600","f","63","123797","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2245","j","65","126296","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1453","j","67","128002","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1005","j","69","129270","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1009","f","71","130544","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","706","j","73","131513","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","702","f","75","132477","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2595","j","78","139170","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","4121","j","80","143551","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","959","j","82","144772","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1678","j","84","146716","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","919","f","86","147890","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","887","f","88","149038","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1056","f","90","150347","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1463","j","92","152068","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","741","f","94","153078","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","657","j","96","153990","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1499","j","98","155756","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","618","f","100","156634","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","741","j","102","157639","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","782","j","104","158683","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","647","j","106","159593","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","996","f","108","160843","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1471","j","110","162577","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","707","j","112","163545","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","708","f","114","164515","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2754","f","116","167529","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","668","j","118","168452","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","730","f","120","169445","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","720","f","122","170421","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1171","j","124","171847","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","6419","f","126","178534","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","968","f","128","179772","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","730","f","130","180765","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","722","j","132","181749","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","15296","f","134","197309","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","622","f","136","198188","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","653","j","138","199101","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","865","j","140","200221","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","585","f","142","201070","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2199","f","144","203528","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2348","f","146","206132","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","false",""
"","iat","1567","f","148","207957","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2927","j","151","216057","Autism","Mental illness","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","false",""
"","iat","1112","j","153","217437","Epilepsy","Physical illness","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","632","j","155","218323","Asthma","Physical illness","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","1114","j","157","219696","Straight","Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","639","f","159","220596","Transgender","LGBTQ+","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","736","j","161","221600","Influenza","Physical illness","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","929","j","163","222788","Diabetes","Physical illness","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","2098","f","165","225142","Fluidity","LGBTQ+","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","844","f","167","226254","OCD","Mental illness","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","2099","f","169","228619","Bipolar Disorder","Mental illness","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","714","j","171","229590","Traditional","Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","2300","f","173","232144","Androgynous","LGBTQ+","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","778","j","175","233184","Leukemia","Physical illness","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","1769","j","177","235219","Usual","Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","1470","f","179","236945","Diversity","LGBTQ+","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","671","f","181","237888","Schizophrenia","Mental illness","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","1088","f","183","239234","Anxiety","Mental illness","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","3107","f","185","242603","Panic Disorder","Mental illness","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","3063","j","187","245919","Hetero","Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","591","j","189","246769","Cisgendered","Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","642","f","191","247666","Migraine","Physical illness","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","false",""
"","iat","3011","f","193","250933","Psychosis","Mental illness","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","872","j","195","252063","Meningitis","Physical illness","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","1382","f","197","253710","Bisexual","LGBTQ+","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","1109","j","199","255081","PTSD","Mental illness","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","false",""
"","iat","989","j","201","256336","Conformity","Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","1023","j","203","257619","Common Cold","Physical illness","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","544","j","205","258427","Pneumonia","Physical illness","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","592","f","207","259279","Genderqueer","LGBTQ+","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","697","f","209","260234","Nonbinary","LGBTQ+","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","725","j","211","261220","Heteronormative","Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","558","j","213","262032","Queerness","LGBTQ+","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","false",""
"","iat","3005","f","215","265299","Pansexual","LGBTQ+","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","728","j","217","266297","Heterosexual","Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","1026","j","219","267581","Cissexual","Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","1462","f","221","269310","Depression","Mental illness","Mental illness or LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","true",""
"","iat","164700905","f","224","164960945","Panic Disorder","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","900","f","226","164962107","OCD","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2332","f","228","164964704","Schizophrenia","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2880","j","230","164967839","Arthritis","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","3894","f","232","164972000","Cisgendered","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1883","j","234","164974151","Leukemia","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2546","f","236","164976952","Heterosexual","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1476","f","238","164978687","Psychosis","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2181","f","240","164981130","Bipolar Disorder","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1841","j","242","164983232","Genderqueer","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2365","f","244","164985852","Depression","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","4506","j","246","164990615","Anorexia","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","false",""
"","iat","3420","j","248","164994292","Transgender","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2528","j","250","164997077","Bisexual","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1887","j","252","164999219","Epilepsy","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1139","j","254","165000621","Nonbinary","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1588","f","256","165002466","Autism","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2106","f","258","165004841","Heteronormative","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1297","f","260","165006407","Anxiety","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","3738","j","262","165010400","Diversity","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","3311","j","264","165013976","Diabetes","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1746","j","266","165015979","Meningitis","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2872","f","268","165019119","Traditional","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","4195","f","270","165023578","Hetero","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","4345","f","272","165028192","Cissexual","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1558","j","274","165030007","Asthma","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2579","j","276","165032845","Fluidity","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
