"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","721"," ","2","2580","","","","","","",""
"","iat","1752","j","5","6638","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","2330","j","7","9223","Epilepsy","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","3119","j","9","12597","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","880","f","11","13732","OCD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","905","j","13","14892","Leukemia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","2756","j","15","17903","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","false",""
"","iat","1805","j","17","19962","Migraine","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1487","f","19","21704","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","798","j","21","22757","Influenza","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","14801","f","23","37813","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","3701","j","25","41768","Arthritis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1036","f","27","43058","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1111","f","29","44424","PTSD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","4511","j","31","49189","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","885","f","33","50329","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","2606","j","35","53189","Migraine","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","992","j","37","54435","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","917","f","39","55604","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1495","j","41","57352","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1387","j","43","58994","Influenza","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","584","j","45","59832","Depression","Mental illness","Mental illness","Mental illness","Physical illness","false",""
"","iat","3910","j","47","63996","Arthritis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","811","f","49","65063","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","751","f","51","66067","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","797","j","53","67118","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","653","f","55","68026","PTSD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","937","f","57","69217","Autism","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","998","f","59","70469","Bipolar Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","685","f","61","71408","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","635","f","63","72298","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","735","j","65","73287","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","645","f","67","74186","Bipolar Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","909","j","69","75350","Pneumonia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1708","j","71","77313","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","726","f","73","78294","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1012","j","75","79560","Epilepsy","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","3047","f","78","85663","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1455","f","80","87372","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1607","j","82","89235","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","3997","f","84","93487","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1375","f","86","95115","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","637","j","88","96007","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1098","f","90","97360","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","5402","j","92","103015","Usual","Cishet","Cishet","Cishet","LGBTQ+","false",""
"","iat","6039","j","94","109309","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1555","f","96","111119","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
