"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"CisHet","prime","34075"," ","2","64388","","","","","","",""
"","iat","3210","f","5","75777","Genderqueer","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","2070","j","7","78115","Biological","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1259","j","9","79639","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2859","j","11","82758","Cissexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1468","f","13","84483","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1666","f","15","86410","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1089","f","17","87765","Queerness","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1590","j","19","89616","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","998","f","21","90877","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","827","j","23","91959","Straight","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","860","f","25","93077","Bisexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","742","f","27","94075","Bisexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","765","f","29","95111","Pansexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1073","j","31","96441","Conformity","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","790","j","33","97494","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","793","f","35","98556","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","722","j","37","99547","Conformity","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1401","f","39","101207","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","924","j","41","102396","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2218","j","43","104870","Cisgendered","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","915","j","45","106042","Cissexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","838","f","47","107146","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","808","j","49","108222","Biological","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","872","j","51","109359","Straight","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1327","j","53","110949","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","880","f","55","112102","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","726","f","57","113096","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","663","f","59","114030","Pansexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","601","f","61","114890","Genderqueer","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","801","j","63","115959","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1053","j","65","117270","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","742","f","67","118281","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","707","f","69","119259","Queerness","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1501","j","71","121017","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","798","j","73","122086","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","706","f","75","123051","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","3578","j","78","132189","Pneumonia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","684","f","80","133138","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","3549","j","82","136950","Migraine","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","950","j","84","138160","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1054","f","86","139483","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","674","f","88","140422","PTSD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","727","f","90","141411","Bipolar Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","732","f","92","142411","OCD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","620","f","94","143290","Bipolar Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","876","f","96","144433","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","640","f","98","145332","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","797","j","100","146393","Arthritis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","796","f","102","147459","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","807","j","104","148532","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","998","j","106","149792","Leukemia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","501","j","108","150554","Leukemia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","706","j","110","151525","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","601","j","112","152385","Epilepsy","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","746","f","114","153401","OCD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","939","j","116","154606","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","822","j","118","155684","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","724","j","120","156675","Influenza","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","2042","j","122","158983","Autism","Mental illness","Mental illness","Mental illness","Physical illness","false",""
"","iat","1211","j","124","160454","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","702","j","126","161421","Autism","Mental illness","Mental illness","Mental illness","Physical illness","false",""
"","iat","1701","j","128","163387","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1025","f","130","164673","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","837","j","132","165769","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","737","f","134","166773","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","781","f","136","167824","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","678","j","138","168769","Influenza","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1597","j","140","170624","Pneumonia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","787","f","142","171667","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","4439","j","144","176362","Epilepsy","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","745","f","146","177365","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","693","f","148","178326","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","6035","f","151","188915","Heterosexual","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2517","j","153","191699","Asthma","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1891","j","155","193853","Common Cold","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","921","j","157","195043","Influenza","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1264","f","159","196576","Panic Disorder","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2059","j","161","198897","Migraine","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1270","j","163","200431","Arthritis","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","915","j","165","201617","Meningitis","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","770","f","167","202649","OCD","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","963","f","169","203882","Heteronormative","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1870","j","171","206015","Fluidity","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2237","j","173","208513","Autism","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","false",""
"","iat","853","j","175","209631","Queerness","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1085","j","177","210982","Bisexual","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1470","f","179","212722","Conformity","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1271","f","181","214250","Bipolar Disorder","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","679","f","183","215199","PTSD","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","740","f","185","216206","Straight","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","763","j","187","217239","Transgender","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","983","j","189","218490","Inclusivity","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1172","j","191","219925","Anxiety","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","false",""
"","iat","820","f","193","221002","Epilepsy","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","false",""
"","iat","2739","f","195","223998","Schizophrenia","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1438","f","197","225702","Biological","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1156","j","199","227129","Androgynous","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2161","f","201","229553","Traditional","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1037","j","203","230857","Pansexual","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","723","f","205","231851","Hetero","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1027","j","207","233135","Pneumonia","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1270","f","209","234668","Anorexia","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1784","j","211","236718","Nonbinary","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","2956","f","213","239938","Cissexual","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1105","j","215","241310","Genderqueer","LGBTQ+","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1398","f","217","242976","Psychosis","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","825","f","219","244064","Depression","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1857","j","221","246185","Diabetes","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1116","f","224","249240","Heterosexual","Cishet","Physical illness or Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","1511","f","226","251022","Heteronormative","Cishet","Physical illness or Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","1099","f","228","252387","Asthma","Physical illness","Physical illness or Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","845","j","230","253502","Fluidity","LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","702","f","232","254468","Traditional","Cishet","Physical illness or Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","2364","j","234","257093","Diversity","LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","931","j","236","258284","OCD","Mental illness","Mental illness or LGBTQ+","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","773","f","238","259322","Conformity","Cishet","Physical illness or Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
