"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Control","prime","8528"," ","2","15951","","","","","","",""
"","iat","1365","f","5","33287","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1025","f","7","34569","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2484","f","9","37307","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2161","f","11","39725","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2186","f","13","42165","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","3325","f","15","45745","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","656","f","17","46656","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1369","j","19","48280","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1796","j","21","50331","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","716","j","23","51303","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","638","f","25","52195","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","799","j","27","53250","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","835","f","29","54341","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","521","f","31","55117","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1647","j","33","57018","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","599","f","35","57871","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2661","j","37","60788","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","890","j","39","61933","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","971","f","41","63160","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1196","j","43","64611","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1210","j","45","66075","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","555","j","47","66886","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","728","j","49","67869","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","594","f","51","68719","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1108","f","53","70082","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1069","j","55","71408","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","3396","j","57","75060","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","740","f","59","76053","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","4134","f","61","80440","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1207","f","63","81903","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","767","f","65","82924","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1470","j","67","84650","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1108","j","69","86013","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","917","j","71","87185","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","13741","j","73","101181","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","683","f","75","102119","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2584","f","78","110411","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2764","j","80","113429","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","984","j","82","114668","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1151","f","84","116075","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1599","f","86","117930","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1669","j","88","119854","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","856","f","90","120967","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","731","j","92","121953","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","831","f","94","123040","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","669","j","96","123964","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","628","j","98","124847","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1163","f","100","126266","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","760","f","102","127280","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","885","f","104","128422","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1226","j","106","129903","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","604","j","108","130763","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","482","j","110","131500","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","706","j","112","132461","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","756","j","114","133472","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","780","j","116","134508","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","650","f","118","135412","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","766","f","120","136434","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1018","j","122","137708","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","643","f","124","138606","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","624","j","126","139483","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","833","j","128","140571","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","663","f","130","141489","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
