"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","21936"," ","2","35749","","","","","","",""
"","iat","2529","f","5","52363","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1336","j","7","53955","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1070","f","9","55281","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","983","j","11","56520","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","10294","f","13","67071","Autism","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","2730","j","15","70056","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1017","j","17","71328","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1395","f","19","72979","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","705","f","21","73942","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","818","j","23","75017","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1111","f","25","76383","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2709","j","27","79348","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1106","j","29","80709","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","747","f","31","81711","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1271","j","33","83237","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1217","f","35","84710","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1229","f","37","86195","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1614","j","39","88064","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","923","j","41","89242","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","834","j","43","90331","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","781","j","45","91368","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1293","j","47","92916","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1119","f","49","94290","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","789","j","51","95334","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","811","f","53","96399","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","734","f","55","97391","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","995","j","57","98642","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","949","f","59","99847","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1732","f","61","101835","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1251","f","63","103341","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","799","f","65","104396","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","638","f","67","105290","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","825","j","69","106370","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","888","j","71","107513","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","945","f","73","108715","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","710","f","75","109681","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","4890","j","78","121328","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","795","j","80","122380","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1017","f","82","123654","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","937","j","84","124847","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1072","f","86","126175","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1826","j","88","128256","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1044","f","90","129556","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","976","f","92","130787","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","871","j","94","131913","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1946","f","96","134114","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","5569","j","98","139937","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","false",""
"","iat","1783","j","100","141976","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","816","j","102","143048","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","688","j","104","143991","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","4841","j","106","149086","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","false",""
"","iat","637","j","108","149979","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","773","f","110","151007","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","555","j","112","151819","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","699","j","114","152773","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","718","j","116","153746","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","823","f","118","154826","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","999","f","120","156081","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1857","j","122","158194","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","664","f","124","159113","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","741","j","126","160109","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","891","f","128","161257","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","795","j","130","162308","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","925","f","132","163489","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","792","f","134","164537","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","790","f","136","165583","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","801","j","138","166639","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","743","j","140","167637","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","722","f","142","168615","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","685","j","144","169554","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","667","f","146","170478","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","682","f","148","171414","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2645","f","151","178884","Cisgendered","Cishet","Physical illness or Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","647","f","153","179786","Usual","Cishet","Physical illness or Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","908","j","155","180950","Genderqueer","LGBTQ+","Mental illness or LGBTQ+","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","4156","j","157","185361","Autism","Mental illness","Mental illness or LGBTQ+","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","696","f","159","186313","Asthma","Physical illness","Physical illness or Cishet","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
"","iat","903","j","161","187471","Anorexia","Mental illness","Mental illness or LGBTQ+","Physical illness or Cishet","Mental illness or LGBTQ+","true",""
