"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"CisHet","prime","26143"," ","2","41869","","","","","","",""
"","iat","3520","f","5","57462","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2699","j","7","60417","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","3473","f","9","64144","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2669","f","11","67067","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1721","f","13","69042","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","996","j","15","70292","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1529","j","17","72075","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2187","f","19","74517","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1347","j","21","76118","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","824","j","23","77198","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1323","f","25","78774","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1066","f","27","80094","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2311","f","29","82659","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","896","j","31","83810","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1191","f","33","85254","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2046","f","35","87555","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2091","f","37","89899","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1463","j","39","91615","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","966","j","41","92834","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1048","j","43","94136","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","450","j","45","94840","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","12172","j","47","107268","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","637","f","49","108158","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","619","f","51","109031","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","492","f","53","109777","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","739","j","55","110772","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","987","f","57","112013","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1162","j","59","113430","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","675","j","61","114359","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","653","j","63","115266","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","626","f","65","116146","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","713","f","67","117113","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2880","f","69","120247","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","776","j","71","121276","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","634","j","73","122164","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1288","j","75","123706","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1566","j","78","130167","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1661","j","80","132081","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1018","j","82","133354","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","881","f","84","134489","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","947","j","86","135689","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","785","f","88","136728","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1263","j","90","138244","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","892","j","92","139391","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1064","j","94","140707","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1252","j","96","142213","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","973","j","98","143440","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","882","f","100","144576","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","870","f","102","145701","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1287","f","104","147242","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1149","f","106","148645","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","968","f","108","149867","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","820","f","110","150940","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","548","f","112","151742","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","994","j","114","152989","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","974","j","116","154216","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","743","f","118","155212","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1243","j","120","156710","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","884","f","122","157848","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1781","j","124","159884","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","820","f","126","160958","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1146","f","128","162358","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","960","f","130","163571","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2134","j","132","165960","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1228","f","134","167442","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","740","j","136","168435","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1306","f","138","169995","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","712","j","140","170961","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","696","j","142","171911","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","644","j","144","172807","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","672","f","146","173732","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","822","f","148","174806","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2944","j","151","185481","Anorexia","Mental illness","Mental illness or Cishet","Physical illness or LGBTQ+","Mental illness or Cishet","true",""
