"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","17114"," ","2","23663","","","","","","",""
"","iat","12452","f","5","63810","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1150","f","7","65222","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","10707","j","9","76199","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2652","f","11","79115","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","711","f","13","80086","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","566","f","15","80905","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1441","f","17","82607","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","940","j","19","83803","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1935","j","21","85993","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","779","f","23","87039","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1067","f","25","88373","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","914","j","27","89544","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1183","j","29","90988","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","814","f","31","92062","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1006","j","33","93327","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1238","f","35","94832","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1076","j","37","96165","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","874","j","39","97302","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","911","j","41","98477","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1051","f","43","99787","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1214","j","45","101259","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1014","f","47","102539","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","578","j","49","103377","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","874","f","51","104515","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1222","j","53","105997","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","844","f","55","107101","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","910","f","57","108271","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1030","j","59","109556","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","895","f","61","110708","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1622","j","63","112593","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1212","f","65","114066","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","811","j","67","115143","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1573","f","69","116973","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","671","j","71","117909","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","762","j","73","118934","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","642","j","75","119840","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2494","j","78","132133","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1601","j","80","133993","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1677","f","82","135937","Autism","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1441","f","84","137637","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1134","f","86","139030","Bipolar Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","979","f","88","140275","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1140","j","90","141678","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","959","f","92","142895","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1757","j","94","144908","Influenza","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","915","f","96","146080","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","804","f","98","147139","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","815","j","100","148221","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","848","f","102","149326","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
