"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","38773"," ","2","48487","","","","","","",""
"","iat","3824","f","5","58928","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1640","f","7","60830","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1094","f","9","62186","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","807","f","11","63250","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1075","f","13","64589","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","965","f","15","65813","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","959","j","17","67039","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1216","f","19","68511","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","5372","j","21","74141","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1388","f","23","75790","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1481","j","25","77530","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1068","j","27","78858","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","905","j","29","80028","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","863","f","31","81148","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","782","j","33","82186","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","950","j","35","83394","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","2177","j","37","85823","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","895","j","39","86970","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","821","f","41","88048","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1114","j","43","89414","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","994","f","45","90666","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1143","j","47","92073","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1073","j","49","93406","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","857","j","51","94524","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","617","f","53","95402","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","793","f","55","96452","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","683","f","57","97400","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","617","f","59","98279","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","714","f","61","99251","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","909","j","63","100417","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","612","j","65","101290","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","955","f","67","102505","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1473","f","69","104235","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1988","f","71","106480","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1201","j","73","107933","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","516","j","75","108715","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","2219","j","78","116041","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1507","f","80","117805","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","928","j","82","118997","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","3157","f","84","122406","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1312","f","86","123983","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1502","j","88","125745","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1020","j","90","127021","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2654","f","92","129927","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1198","j","94","131392","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","771","j","96","132424","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","859","f","98","133539","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1163","f","100","134961","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1826","j","102","137050","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1043","f","104","138351","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","895","f","106","139507","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","951","j","108","140712","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","826","f","110","141797","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","622","f","112","142680","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","631","j","114","143577","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","922","j","116","144754","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","575","j","118","145584","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","528","j","120","146374","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1121","j","122","147759","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","834","f","124","148853","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","518","f","126","149624","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","922","j","128","150805","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2131","f","130","153193","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","797","f","132","154246","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1796","f","134","156303","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1171","f","136","157730","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1674","j","138","159662","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","570","j","140","160494","Genderqueer","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","651","f","142","161398","Hetero","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","915","j","144","162567","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","732","f","146","163553","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","610","j","148","164423","Queerness","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2723","j","151","179399","Epilepsy","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","1118","j","153","180777","Leukemia","Physical illness","Physical illness or LGBTQ+","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","5719","f","155","186763","Cisgendered","Cishet","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
"","iat","949","f","157","187969","Bipolar Disorder","Mental illness","Mental illness or Cishet","Mental illness or Cishet","Physical illness or LGBTQ+","true",""
