"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"CisHet","prime","21152"," ","2","29169","","","","","","",""
"","iat","1532","f","5","38645","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","959","j","7","39861","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1558","f","9","41675","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","828","f","11","42758","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","752","j","13","43766","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","843","j","15","44864","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","540","j","17","45656","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","764","f","19","46676","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","638","j","21","47569","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1377","j","23","49201","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","false",""
"","iat","944","f","25","50400","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","857","j","27","51512","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","617","f","29","52384","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","514","f","31","53153","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","false",""
"","iat","1162","j","33","54571","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","946","j","35","55773","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","false",""
"","iat","699","j","37","56728","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","726","j","39","57710","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","559","j","41","58525","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","false",""
"","iat","1198","j","43","59979","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1655","j","45","61890","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","false",""
"","iat","977","j","47","63122","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1675","j","49","65052","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","835","f","51","66143","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","756","f","53","67155","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
