"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Queer","prime","21383"," ","2","33015","","","","","","",""
"","iat","3082","f","5","62009","Usual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1465","f","7","63730","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2013","j","9","65998","Androgynous","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1779","f","11","68033","Cissexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1173","j","13","69461","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1787","f","15","71503","Straight","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1182","j","17","72940","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1992","f","19","75186","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1960","j","21","77401","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","2335","f","23","79991","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","2936","f","25","83181","Heteronormative","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","3636","f","27","87070","Biological","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","4339","f","29","91663","Conformity","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1307","j","31","93224","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1364","j","33","94842","Inclusivity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1235","j","35","96331","Transgender","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1911","j","37","98496","Bisexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1435","f","39","100186","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1013","j","41","101453","Nonbinary","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1720","f","43","103428","Heterosexual","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","961","j","45","104643","Pansexual","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","916","j","47","105813","Fluidity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","1921","f","49","107988","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1010","j","51","109252","Diversity","LGBTQ+","LGBTQ+","Cishet","LGBTQ+","true",""
"","iat","851","f","53","110356","Cisgendered","Cishet","Cishet","Cishet","LGBTQ+","true",""
"","iat","1048","f","55","111660","Traditional","Cishet","Cishet","Cishet","LGBTQ+","true",""
