"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"CisHet","prime","22100"," ","2","1265385","","","","","","",""
"","iat","1687","j","5","1281261","Bipolar Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1452","j","7","1282976","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1040","f","9","1284278","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2097","j","11","1286643","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1007","f","13","1287907","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1888","f","15","1290053","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","946","j","17","1291258","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","948","j","19","1292465","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","915","f","21","1293648","Arthritis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1680","f","23","1295584","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1314","j","25","1297159","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1516","f","27","1298939","Common Cold","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","847","j","29","1300048","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","898","f","31","1301207","Leukemia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","906","f","33","1302369","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","763","j","35","1303396","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","false",""
"","iat","2204","f","37","1305866","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2109","j","39","1308235","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1304","f","41","1309802","Migraine","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2216","f","43","1312273","Asthma","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","669","j","45","1313198","Panic Disorder","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1445","j","47","1314906","Depression","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1831","j","49","1316996","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","3330","f","51","1320583","Meningitis","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","769","j","53","1321606","Schizophrenia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","912","f","55","1322778","Pneumonia","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1345","f","57","1324381","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","830","f","59","1325468","Influenza","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1284","j","61","1327014","Anorexia","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1403","j","63","1328676","PTSD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","1224","j","65","1330155","OCD","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","6176","j","67","1336587","Anxiety","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","704","f","69","1337557","Diabetes","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","1925","j","71","1339743","Psychosis","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","652","j","73","1340647","Autism","Mental illness","Mental illness","Physical illness","Mental illness","true",""
"","iat","6364","f","75","1347264","Epilepsy","Physical illness","Physical illness","Physical illness","Mental illness","true",""
"","iat","2114","f","78","1359392","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","929","j","80","1360574","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1055","j","82","1361897","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","799","j","84","1362953","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1086","f","86","1364300","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","702","j","88","1365257","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1143","f","90","1366664","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","2484","f","92","1369405","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","928","f","94","1370586","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","766","j","96","1371609","Cisgendered","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2148","j","98","1374020","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2227","j","100","1376514","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","944","j","102","1377724","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1585","f","104","1379565","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1313","j","106","1381144","Cissexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","947","f","108","1382353","Pansexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","815","j","110","1383425","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","3618","j","112","1387304","Biological","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","9591","f","114","1397148","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","2316","j","116","1399722","Conformity","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1357","f","118","1401333","Pansexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","686","j","120","1402283","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","808","f","122","1403354","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
