"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"Control","prime","24953"," ","2","33661","","","","","","",""
"","iat","3445","j","5","103671","Arthritis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1106","j","7","105038","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","2355","j","9","107653","Migraine","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1275","j","11","109190","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1455","j","13","110902","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1622","f","15","112779","OCD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1303","j","17","114343","Pneumonia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1198","f","19","115795","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","3363","f","21","119411","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1202","f","23","120872","PTSD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","990","j","25","122128","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1588","f","27","123975","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","4039","f","29","128270","Autism","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1119","f","31","129648","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","3363","j","33","133266","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1367","f","35","134886","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1216","f","37","136361","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1340","j","39","137960","Epilepsy","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","3866","j","41","142086","Leukemia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","3768","j","43","146113","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1139","j","45","147513","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","3219","j","47","150985","Influenza","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1238","j","49","152482","Pneumonia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","2377","j","51","155126","Epilepsy","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","3030","f","53","158414","Autism","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1126","f","55","159801","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","6041","j","57","166105","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","900","f","59","167265","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","845","f","61","168375","OCD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1216","f","63","169854","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","735","j","65","170849","Arthritis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
