"whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"CisHet","prime","7542"," ","2","24069","","","","","","",""
"","iat","2616","j","5","37666","Biological","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2886","f","7","40808","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1901","j","9","42966","Straight","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2182","j","11","45403","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2175","j","13","47835","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2213","f","15","50307","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1407","f","17","51972","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1365","f","19","53595","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","997","f","21","54851","Nonbinary","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1133","j","23","56241","Straight","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","946","j","25","57447","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","719","j","27","58424","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1121","f","29","59801","Pansexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1107","j","31","61164","Conformity","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2269","j","33","63690","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","false",""
"","iat","1160","j","35","65107","Heterosexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","901","f","37","66263","Transgender","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","851","f","39","67369","Bisexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","897","j","41","68521","Usual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","941","j","43","69720","Cisgendered","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","839","f","45","70818","Genderqueer","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","744","f","47","71819","Inclusivity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","918","j","49","72995","Androgynous","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","false",""
"","iat","878","j","51","74132","Hetero","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","869","j","53","75256","Conformity","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","911","f","55","76422","Diversity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","930","j","57","77610","Traditional","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1094","j","59","78964","Cissexual","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","841","f","61","80063","Bisexual","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1210","f","63","81532","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1023","j","65","82812","Heteronormative","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","969","f","67","84038","Genderqueer","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","2007","f","69","86302","Queerness","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","3206","j","71","89764","Biological","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","2678","f","73","92698","Fluidity","LGBTQ+","LGBTQ+","LGBTQ+","Cishet","true",""
"","iat","1832","j","75","94784","Cisgendered","Cishet","Cishet","LGBTQ+","Cishet","true",""
"","iat","1918","f","78","100509","Bipolar Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1388","j","80","102157","Meningitis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1278","f","82","103689","Anxiety","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1696","j","84","105642","Epilepsy","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1016","f","86","106916","OCD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1356","j","88","108529","Leukemia","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","1139","j","90","109925","Migraine","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","829","j","92","111008","PTSD","Mental illness","Mental illness","Mental illness","Physical illness","false",""
"","iat","1952","f","94","113216","Autism","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","937","f","96","114408","Anorexia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","723","j","98","115388","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","651","f","100","116294","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","678","f","102","117226","OCD","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","2132","j","104","119616","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","847","f","106","120717","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1570","f","108","122545","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","824","f","110","123625","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1330","j","112","125214","Arthritis","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","702","f","114","126171","Schizophrenia","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","665","j","116","127094","Asthma","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","750","f","118","128098","Depression","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","1245","j","120","129599","Diabetes","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","758","f","122","130616","Psychosis","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","791","f","124","131662","Autism","Mental illness","Mental illness","Mental illness","Physical illness","true",""
"","iat","700","j","126","132618","Common Cold","Physical illness","Physical illness","Mental illness","Physical illness","true",""
"","iat","688","f","128","133561","Panic Disorder","Mental illness","Mental illness","Mental illness","Physical illness","true",""
